Store_Ratio,Basket_Ratio,Store_Score,Score_2,Score_3,Score_4
0.637,0.7759999999999999,-7.648,0.0894,0.622,108.059
0.64,0.755,-4.077,0.12,0.7440000000000001,116.883
0.5820000000000001,0.718,-5.91,0.088,0.8540000000000001,92.516
0.778,0.317,-10.732,0.0881,0.327,140.048
0.351,0.3329999999999999,-14.970999999999998,0.0979,0.159,115.576
0.721,0.539,-14.064,0.282,0.963,102.648
0.242,0.00627,-28.104,0.102,0.217,74.7
0.887,0.8759999999999999,-5.831,0.057,0.492,140.026
0.5329999999999999,0.6859999999999999,-7.172000000000001,0.125,0.395,126.004
0.731,0.307,-15.092,0.118,0.255,77.995
0.765,0.523,-4.333,0.132,0.3939999999999999,104.988
0.314,0.102,-20.733,0.129,0.306,105.973
0.6759999999999999,0.7509999999999999,-6.83,0.1169999999999999,0.55,113.034
0.645,0.2239999999999999,-9.04,0.11,0.7190000000000001,146.716
0.645,0.672,-4.104,0.257,0.421,94.932
0.536,0.136,-17.292,0.104,0.551,69.388
0.3989999999999999,0.492,-10.777,0.11,0.159,91.066
0.6559999999999999,0.755,-7.952000000000001,0.113,0.927,93.419
0.784,0.631,-9.952,0.175,0.7290000000000001,100.01
0.5579999999999999,0.768,-9.997,0.128,0.429,81.90899999999999
0.623,0.401,-13.573,0.12,0.0397,180.08599999999998
0.944,0.679,-8.095,0.172,0.787,101.012
0.78,0.376,-13.874,0.0924,0.828,94.636
0.897,0.556,-9.499,0.1159999999999999,0.562,92.054
0.843,0.432,-5.658,0.0985,0.9,94.306
0.491,0.489,-11.815,0.0819999999999999,0.597,113.397
0.672,0.733,-8.457,0.0764,0.337,111.436
0.141,0.0772,-21.482,0.367,0.133,78.30199999999999
0.523,0.402,-8.232999999999999,0.432,0.675,70.863
0.5870000000000001,0.042,-26.341,0.0977,0.379,65.008
0.6579999999999999,0.515,-7.282999999999999,0.154,0.652,110.089
0.58,0.444,-10.056,0.0463,0.963,185.156
0.885,0.581,-8.812999999999999,0.0759,0.728,114.016
0.6659999999999999,0.8540000000000001,-8.442,0.313,0.748,136.954
0.292,0.0251,-25.342,0.111,0.168,136.0
0.422,0.264,-7.064,0.132,0.331,119.93
0.72,0.542,-7.582999999999999,0.136,0.374,74.977
0.516,0.7020000000000001,-5.312,0.514,0.888,113.866
0.713,0.506,-5.975,0.362,0.669,108.884
0.429,0.8340000000000001,-3.848,0.171,0.284,142.774
0.8059999999999999,0.346,-10.885,0.0997,0.654,111.979
0.281,0.00943,-22.661,0.1159999999999999,0.0384,70.348
0.552,0.988,-2.555,0.846,0.619,139.941
0.584,0.89,-5.941,0.309,0.466,126.04
0.4529999999999999,0.914,-3.445,0.349,0.504,129.841
0.647,0.8220000000000001,-4.662,0.0908,0.962,160.019
0.499,0.6920000000000001,-5.446000000000001,0.253,0.2289999999999999,141.91299999999998
0.373,0.51,-13.201,0.0753,0.601,122.81
0.362,0.0795,-28.018,0.115,0.135,77.027
0.17,0.22,-17.901,0.175,0.032,114.414
0.794,0.3779999999999999,-7.935,0.0852,0.541,99.99
0.3429999999999999,0.264,-13.504,0.111,0.156,76.232
0.402,0.0717,-18.852,0.131,0.183,111.938
0.711,0.684,-8.866,0.124,0.307,120.976
0.74,0.787,-7.76,0.16,0.506,183.085
0.623,0.57,-9.706,0.0852,0.422,131.951
0.537,0.573,-9.106,0.062,0.615,105.795
0.627,0.351,-7.898,0.102,0.258,79.973
0.509,0.407,-9.063,0.121,0.0411,115.847
0.618,0.544,-6.336,0.0746,0.322,91.999
0.649,0.5660000000000001,-12.913,0.114,0.0374,116.027
0.672,0.434,-7.96,0.105,0.696,125.909
0.478,0.848,-3.85,0.0925,0.48,149.936
0.847,0.6779999999999999,-8.635,0.2739999999999999,0.8109999999999999,97.984
0.7070000000000001,0.407,-7.045,0.0564,0.532,127.252
0.6409999999999999,0.8420000000000001,-6.738,0.15,0.711,115.048
0.696,0.574,-8.527999999999999,0.12,0.256,137.981
0.1119999999999999,0.0264,-28.927,0.113,0.0596,68.141
0.583,0.732,-5.728,0.2689999999999999,0.276,145.99200000000002
0.296,0.31,-21.559,0.146,0.7290000000000001,122.971
0.597,0.157,-17.199,0.107,0.498,81.009
0.687,0.873,-3.803,0.207,0.852,164.067
0.377,0.11,-23.408,0.0991,0.107,70.01
0.575,0.33,-7.95,0.204,0.396,91.689
0.684,0.8079999999999999,-2.737,0.0858,0.7120000000000001,173.905
0.515,0.104,-21.947,0.122,0.206,128.02100000000002
0.703,0.563,-9.99,0.0933,0.972,127.004
0.309,0.0259,-35.156,0.0897,0.216,114.393
0.421,0.259,-12.237,0.0966,0.283,147.08700000000002
0.35,0.412,-12.978,0.0657,0.168,76.536
0.46,0.602,-6.534,0.221,0.718,94.953
0.677,0.363,-10.734000000000002,0.0871,0.405,127.965
0.21,0.43,-4.768,0.0629,0.215,178.99599999999998
0.33,0.556,-11.494000000000002,0.315,0.506,173.828
0.515,0.322,-12.300999999999998,0.151,0.502,108.158
0.755,0.81,-4.061,0.382,0.297,101.93
0.532,0.825,-5.287000000000001,0.296,0.96,169.96099999999998
0.313,0.145,-21.546,0.0994,0.664,96.73
0.6890000000000001,0.521,-5.845,0.108,0.178,95.055
0.578,0.862,-3.059,0.0744,0.547,100.049
0.59,0.555,-6.852,0.192,0.191,84.03200000000001
0.299,0.522,-6.394,0.07,0.2289999999999999,89.757
0.3939999999999999,0.0139999999999999,-26.686,0.111,0.115,87.024
0.747,0.937,-5.746,0.29,0.7390000000000001,103.976
0.569,0.0134,-26.967,0.111,0.222,98.696
0.249,0.0136,-32.011,0.109,0.0881,126.148
0.66,0.159,-16.346,0.0916,0.185,170.03099999999998
0.4379999999999999,0.315,-10.941,0.606,0.151,156.031
0.653,0.976,-5.172999999999999,0.561,0.447,105.575
0.324,0.1969999999999999,-10.191,0.115,0.3379999999999999,178.893
0.35,0.00844,-32.596,0.108,0.259,88.93700000000001
0.561,0.596,-5.767,0.103,0.455,79.971
0.705,0.728,-11.413,0.245,0.737,107.088
0.7659999999999999,0.488,-6.402,0.155,0.5820000000000001,142.035
0.691,0.357,-12.579,0.0927,0.8809999999999999,124.753
0.687,0.514,-6.612,0.1159999999999999,0.494,145.921
0.628,0.821,-2.721,0.426,0.465,93.001
0.5920000000000001,0.725,-8.698,0.148,0.784,78.235
0.515,0.645,-6.265,0.0992,0.307,121.126
0.6629999999999999,0.485,-9.361,0.133,0.476,86.986
0.6970000000000001,0.276,-15.648,0.129,0.237,94.938
0.705,0.64,-6.928,0.262,0.887,144.077
0.371,0.5820000000000001,-7.371,0.0794,0.486,145.563
0.662,0.953,-2.8760000000000003,0.24,0.892,133.952
0.462,0.836,-5.766,0.18,0.6709999999999999,168.766
0.58,0.4679999999999999,-11.482,0.0984,0.539,129.877
0.838,0.4529999999999999,-11.536,0.1159999999999999,0.815,78.837
0.767,0.8340000000000001,-8.138,0.1159999999999999,0.82,141.993
0.525,0.83,-4.832,0.108,0.823,87.852
0.1119999999999999,0.0264,-28.927,0.113,0.0596,68.141
0.752,0.8009999999999999,-4.812,0.0601,0.926,124.975
0.675,0.0235,-23.994,0.104,0.4429999999999999,146.172
0.557,0.37,-8.214,0.0682,0.688,180.00099999999998
0.623,0.787,-5.1770000000000005,0.184,0.614,171.738
0.5710000000000001,0.747,-4.659,0.1159999999999999,0.635,106.253
0.401,0.998,-3.161,0.1119999999999999,0.425,130.466
0.687,0.5770000000000001,-7.801,0.108,0.606,91.988
0.192,0.0268,-27.812,0.104,0.0778,78.601
0.319,0.974,-4.533,0.303,0.575,86.806
0.401,0.0273,-30.596,0.107,0.236,133.722
0.7120000000000001,0.696,-4.7780000000000005,0.107,0.564,183.982
0.665,0.126,-14.4,0.0904,0.457,73.917
0.728,0.228,-13.442,0.109,0.304,75.128
0.639,0.0808,-29.056,0.106,0.384,77.538
0.273,0.0468,-21.614,0.1009999999999999,0.0527,88.094
0.465,0.257,-19.175,0.203,0.0637,119.278
0.7929999999999999,0.78,-5.12,0.1669999999999999,0.872,138.058
0.252,0.0436,-34.031,0.0857,0.103,148.188
0.4539999999999999,0.43,-10.657,0.102,0.0703,138.607
0.395,0.015,-27.584,0.0983,0.425,122.789
0.636,0.3229999999999999,-7.975,0.106,0.289,77.97800000000001
0.659,0.5870000000000001,-7.569,0.1119999999999999,0.546,99.932
0.4579999999999999,0.843,-7.2010000000000005,0.778,0.713,105.701
0.726,0.4639999999999999,-10.439,0.0676,0.648,103.979
0.632,0.595,-7.644,0.209,0.435,124.114
0.644,0.5539999999999999,-6.478,0.152,0.868,86.05
0.535,0.0206,-25.582,0.108,0.356,48.36
0.715,0.469,-8.674,0.104,0.502,113.991
0.711,0.731,-6.651,0.178,0.474,130.0
0.2239999999999999,0.0138,-30.011,0.105,0.0863,60.584
0.718,0.136,-12.65,0.125,0.207,175.918
0.706,0.7509999999999999,-6.323,0.168,0.195,91.031
0.208,0.168,-18.377,0.301,0.244,101.399
0.565,0.377,-17.469,0.109,0.0374,90.0
0.484,0.0733,-23.435,0.103,0.111,79.829
0.634,0.774,-11.554,0.108,0.82,104.068
0.635,0.455,-9.03,0.182,0.102,150.07399999999998
0.32,0.00892,-29.206,0.11,0.3379999999999999,91.366
0.6629999999999999,0.826,-3.786,0.165,0.322,123.972
0.7340000000000001,0.594,-7.006,0.094,0.573,104.043
0.701,0.943,-2.986,0.601,0.7909999999999999,128.99200000000002
0.7070000000000001,0.866,-4.097,0.0841,0.2769999999999999,95.932
0.331,0.1639999999999999,-20.87,0.1119999999999999,0.408,181.035
0.645,0.795,-5.439,0.089,0.424,127.959
0.672,0.638,-12.274,0.0983,0.267,121.998
0.752,0.905,-7.072,0.173,0.6890000000000001,97.993
0.332,0.0111,-31.938,0.103,0.113,94.045
0.705,0.705,-7.042999999999999,0.434,0.865,129.961
0.7190000000000001,0.79,-8.765,0.0786,0.425,118.017
0.437,0.301,-8.519,0.1169999999999999,0.203,126.016
0.3279999999999999,0.461,-8.79,0.155,0.2319999999999999,126.015
0.357,0.425,-7.301,0.322,0.27,102.078
0.556,0.148,-15.182,0.111,0.222,81.422
0.787,0.607,-9.133,0.0929,0.6809999999999999,109.38
0.726,0.815,-4.968999999999999,0.357,0.693,99.972
0.642,0.698,-6.907,0.187,0.628,111.96
0.7340000000000001,0.7659999999999999,-4.485,0.108,0.6,127.986
0.8059999999999999,0.362,-10.380999999999998,0.111,0.42,127.502
0.523,0.564,-9.647,0.129,0.4539999999999999,89.84100000000001
0.358,0.644,-8.027000000000001,0.0898,0.436,152.085
0.3989999999999999,0.332,-13.223,0.15,0.0389,66.78699999999999
0.258,0.129,-24.889,0.0995,0.365,126.783
0.65,0.178,-14.300999999999998,0.13,0.17,122.015
0.497,0.569,-10.632,0.336,0.8109999999999999,120.531
0.44,0.95,-2.365,0.356,0.421,126.041
0.216,0.196,-16.989,0.0969,0.0814,99.767
0.439,0.55,-8.745,0.114,0.118,117.007
0.147,0.149,-19.16,0.1119999999999999,0.0358,80.829
0.782,0.544,-7.151,0.1889999999999999,0.619,96.773
0.7040000000000001,0.884,-6.275,0.0492,0.964,93.058
0.0644,0.0435,-29.052,0.108,0.0493,59.094
0.636,0.815,-5.098,0.163,0.636,123.063
0.748,0.524,-5.599,0.111,0.6609999999999999,95.01
0.296,0.892,-5.584,0.186,0.302,93.834
0.5660000000000001,0.889,-5.22,0.292,0.141,127.045
0.659,0.456,-8.883,0.198,0.892,133.22899999999998
0.198,0.0899,-25.087,0.15,0.0711,111.868
0.741,0.466,-5.737,0.306,0.593,92.001
0.76,0.479,-5.574,0.0703,0.913,89.911
0.369,0.3,-11.994000000000002,0.168,0.24,75.745
0.51,0.0067599999999999,-29.957,0.102,0.423,70.47800000000001
0.336,0.00779,-32.187,0.109,0.122,98.981
0.669,0.368,-15.863,0.119,0.282,89.977
0.3979999999999999,0.56,-6.839,0.316,0.431,131.30200000000002
0.619,0.0746,-25.086,0.1009999999999999,0.544,75.806
0.457,0.987,-4.488,0.0617,0.3979999999999999,137.03
0.6629999999999999,0.00652,-23.159,0.105,0.708,132.082
0.389,0.148,-11.011,0.114,0.4,142.611
0.675,0.75,-5.266,0.151,0.131,125.854
0.322,0.0028,-34.659,0.114,0.265,63.034
0.484,0.508,-9.308,0.0961,0.5539999999999999,151.86700000000002
0.67,0.6679999999999999,-4.306,0.133,0.608,88.03299999999999
0.637,0.314,-15.802,0.124,0.3,171.862
0.728,0.974,-8.134,0.0855,0.923,113.325
0.609,0.366,-14.752,0.2189999999999999,0.49,75.008
0.65,0.5579999999999999,-3.082,0.303,0.725,141.82
0.7559999999999999,0.6609999999999999,-5.769,0.0774,0.635,88.001
0.195,0.111,-25.778,0.11,0.286,177.125
0.606,0.706,-9.665,0.16,0.8190000000000001,174.533
0.386,0.00157,-39.417,0.1009999999999999,0.162,59.86600000000001
0.5670000000000001,0.434,-15.463,0.127,0.507,73.87
0.216,0.138,-20.229,0.103,0.0457,115.27
0.625,0.767,-4.098,0.192,0.637,179.96400000000003
0.342,0.0322,-28.941,0.076,0.24,65.229
0.588,0.31,-11.16,0.105,0.497,179.886
0.217,0.131,-22.127,0.108,0.0819,121.454
0.642,0.483,-10.486,0.251,0.452,109.995
0.4629999999999999,0.00646,-25.569000000000003,0.105,0.3379999999999999,139.148
0.843,0.447,-7.917000000000001,0.0624,0.591,109.976
0.73,0.7190000000000001,-13.856,0.109,0.144,139.876
0.655,0.941,-5.185,0.215,0.344,88.073
0.61,0.665,-6.926,0.0928,0.5489999999999999,91.976
0.705,0.7140000000000001,-6.39,0.253,0.434,104.996
0.772,0.371,-5.742999999999999,0.1669999999999999,0.684,96.574
0.636,0.442,-13.984000000000002,0.106,0.237,89.98899999999999
0.605,0.247,-11.775,0.0821,0.071,115.667
0.74,0.531,-7.859,0.214,0.3289999999999999,116.012
0.81,0.411,-12.435,0.114,0.325,89.993
0.356,0.317,-10.467,0.1,0.238,159.907
0.708,0.879,-5.222,0.106,0.37,124.946
0.7659999999999999,0.563,-7.516,0.115,0.964,126.007
0.1889999999999999,0.00495,-29.069000000000003,0.135,0.262,168.262
0.691,0.4539999999999999,-9.13,0.0783,0.35,135.839
0.291,0.027,-27.265,0.1369999999999999,0.177,72.176
0.7709999999999999,0.8809999999999999,-5.593999999999999,0.154,0.945,112.816
0.968,0.345,-14.17,0.0425,0.954,109.803
0.589,0.8809999999999999,-4.62,0.327,0.7090000000000001,129.95
0.852,0.812,-6.917999999999999,0.259,0.836,127.023
0.7140000000000001,0.868,-4.596,0.0987,0.78,95.05
0.873,0.7190000000000001,-5.948,0.3329999999999999,0.858,93.281
0.264,0.012,-25.53,0.105,0.0347,69.84
0.497,0.757,-4.189,0.119,0.507,169.90200000000002
0.574,0.885,-8.482000000000001,0.278,0.858,123.872
0.741,0.516,-9.416,0.11,0.588,140.024
0.638,0.867,-6.468999999999999,0.0846,0.805,115.692
0.795,0.462,-9.47,0.115,0.918,114.423
0.415,0.461,-15.262,0.0956,0.251,83.572
0.637,0.8370000000000001,-6.12,0.129,0.0517,122.969
0.346,0.356,-7.95,0.109,0.422,87.20700000000001
0.698,0.2239999999999999,-15.477,0.0973,0.129,79.97
0.225,0.0364,-28.288,0.0976,0.0737,109.786
0.7040000000000001,0.429,-9.865,0.0746,0.285,119.688
0.2789999999999999,0.0331,-21.254,0.0938,0.212,98.321
0.478,0.0981,-19.54,0.11,0.375,153.59799999999998
0.106,0.00541,-34.765,0.129,0.0799,92.154
0.6990000000000001,0.46,-12.334,0.0795,0.5579999999999999,128.977
0.482,0.24,-12.191,0.125,0.1689999999999999,99.365
0.276,0.152,-18.501,0.0994,0.0358,163.843
0.765,0.89,-4.6080000000000005,0.0423,0.918,99.961
0.478,0.0981,-19.54,0.11,0.375,153.59799999999998
0.664,0.7140000000000001,-6.645,0.0843,0.71,101.969
0.432,0.0217,-28.493,0.0958,0.211,63.946000000000005
0.377,0.147,-15.412,0.122,0.178,138.749
0.573,0.245,-12.946,0.32,0.216,75.003
0.706,0.3879999999999999,-5.981,0.367,0.435,84.958
0.537,0.203,-13.052,0.102,0.0606,128.439
0.505,0.858,-9.438,0.191,0.2239999999999999,123.004
0.346,0.0943,-13.632,0.102,0.109,127.006
0.54,0.931,-3.811,0.172,0.67,132.999
0.192,0.737,-5.319,0.14,0.266,83.76299999999999
0.86,0.488,-6.431,0.159,0.2739999999999999,78.559
0.5589999999999999,0.172,-10.636,0.105,0.0955,77.025
0.708,0.8370000000000001,-9.083,0.382,0.0717,142.07399999999998
0.725,0.818,-7.272,0.0881,0.872,116.0
0.616,0.351,-12.518,0.16,0.337,136.548
0.113,0.113,-20.934,0.104,0.0439,66.312
0.66,0.805,-5.352,0.159,0.625,103.008
0.906,0.5670000000000001,-9.224,0.0984,0.909,92.074
0.6409999999999999,0.892,-8.586,0.21,0.568,158.184
0.493,0.207,-19.461,0.0953,0.695,114.175
0.407,0.0132,-30.891,0.1119999999999999,0.123,72.79899999999999
0.342,0.999,-13.379,0.957,0.0122,97.644
0.53,0.0871,-20.368,0.141,0.455,153.47799999999998
0.486,0.449,-10.298,0.54,0.5489999999999999,100.456
0.4629999999999999,0.0623,-27.676,0.111,0.225,81.154
0.341,0.181,-12.073,0.1369999999999999,0.212,83.60799999999999
0.609,0.639,-4.662,0.239,0.211,91.249
0.493,0.556,-11.351,0.287,0.409,146.05700000000002
0.7490000000000001,0.503,-7.46,0.123,0.54,76.175
0.528,0.3429999999999999,-7.62,0.162,0.342,64.87899999999999
0.594,0.7809999999999999,-5.339,0.596,0.255,88.17299999999999
0.773,0.67,-8.89,0.3289999999999999,0.478,99.989
0.759,0.7709999999999999,-7.152,0.259,0.3989999999999999,95.954
0.698,0.6609999999999999,-9.674,0.228,0.8240000000000001,131.808
0.607,0.802,-6.849,0.305,0.901,174.201
0.4639999999999999,0.3279999999999999,-9.005,0.135,0.784,70.859
0.5479999999999999,0.519,-10.352,0.158,0.615,103.288
0.411,0.203,-15.98,0.122,0.283,138.406
0.306,0.000634,-43.244,0.0904,0.0935,66.325
0.8590000000000001,0.153,-15.918,0.111,0.111,111.988
0.64,0.6779999999999999,-7.945,0.128,0.465,86.71799999999999
0.521,0.6809999999999999,-5.468999999999999,0.147,0.1939999999999999,143.912
0.597,0.115,-9.217,0.111,0.128,111.202
0.6920000000000001,0.425,-12.271,0.0711,0.6759999999999999,80.017
0.4429999999999999,0.956,-6.198,0.135,0.909,146.754
0.2739999999999999,0.0417,-23.499,0.1119999999999999,0.0613,43.513000000000005
0.49,0.157,-18.181,0.1169999999999999,0.262,191.828
0.5660000000000001,0.349,-21.232,0.0969,0.605,118.025
0.563,0.688,-4.474,0.0863,0.622,108.008
0.216,0.196,-16.989,0.0969,0.0814,99.767
0.667,0.3279999999999999,-12.139,0.107,0.462,76.014
0.332,0.0279999999999999,-24.11,0.123,0.216,110.099
0.615,0.518,-13.831,0.1169999999999999,0.903,152.996
0.7120000000000001,0.396,-8.322000000000001,0.146,0.489,93.432
0.389,0.476,-9.342,0.255,0.5660000000000001,148.11700000000002
0.354,0.461,-14.339,0.497,0.0907,123.071
0.583,0.898,-2.954,0.38,0.802,132.032
0.753,0.537,-7.466,0.172,0.527,82.01899999999999
0.5589999999999999,0.754,-5.509,0.355,0.303,169.977
0.285,0.0965,-19.764,0.0943,0.337,88.021
0.547,0.0174,-25.614,0.134,0.342,51.053
0.83,0.585,-6.476,0.248,0.485,109.978
0.7509999999999999,0.851,-3.882,0.307,0.413,139.993
0.402,0.0396,-26.635,0.084,0.0934,114.664
0.568,0.835,-6.896,0.357,0.625,170.045
0.556,0.327,-15.612,0.318,0.327,108.913
0.862,0.731,-4.683,0.0919,0.905,138.075
0.5920000000000001,0.397,-10.81,0.119,0.205,150.03799999999998
0.359,0.8540000000000001,-9.799,0.841,0.472,99.414
0.68,0.0925,-13.986,0.111,0.0716,66.115
0.271,0.0324,-24.271,0.099,0.261,123.92
0.502,0.477,-6.721,0.0672,0.359,82.08
0.703,0.39,-17.131,0.135,0.5720000000000001,149.965
0.412,0.173,-24.007,0.0835,0.288,84.992
0.493,0.284,-12.815,0.151,0.1989999999999999,79.959
0.437,0.275,-11.362,0.131,0.475,111.408
0.652,0.862,-2.29,0.203,0.727,173.859
0.7809999999999999,0.488,-9.401,0.0721,0.889,107.005
0.778,0.465,-8.637,0.104,0.479,121.974
0.0,0.0387,-23.866,0.127,0.0,0.0
0.5710000000000001,0.698,-4.747,0.0992,0.423,109.867
0.628,0.345,-12.505,0.119,0.1159999999999999,99.991
0.634,0.779,-6.607,0.342,0.562,82.00299999999999
0.6829999999999999,0.902,-7.388999999999999,0.226,0.7240000000000001,90.447
0.755,0.625,-7.114,0.157,0.374,147.02
0.479,0.789,-4.492,0.13,0.5479999999999999,88.181
0.599,0.733,-7.058,0.242,0.534,102.211
0.447,0.0848,-18.481,0.113,0.268,109.703
0.469,0.23,-20.574,0.114,0.303,172.171
0.725,0.7040000000000001,-4.592,0.0991,0.483,204.004
0.37,0.12,-25.251,0.104,0.187,127.129
0.191,0.0151,-28.454,0.0962,0.115,201.132
0.7290000000000001,0.7509999999999999,-4.402,0.179,0.349,127.853
0.738,0.3229999999999999,-11.692,0.107,0.203,102.002
0.528,0.856,-4.605,0.0988,0.5720000000000001,87.01899999999999
0.486,0.5670000000000001,-6.456,0.0949,0.154,93.68
0.424,0.0577,-25.12,0.13,0.11,114.351
0.446,0.997,-2.6860000000000004,0.308,0.0416,159.99
0.472,0.406,-10.647,0.226,0.5579999999999999,97.183
0.557,0.902,-4.521,0.1009999999999999,0.5710000000000001,160.07299999999998
0.313,0.111,-32.044000000000004,0.1009999999999999,0.0823,115.681
0.465,0.517,-6.189,0.209,0.1369999999999999,136.17600000000002
0.585,0.52,-6.136,0.131,0.129,159.80100000000002
0.504,0.0644,-14.754,0.174,0.4029999999999999,106.994
0.502,0.8170000000000001,-3.508,0.153,0.617,90.024
0.4589999999999999,0.325,-13.411,0.113,0.176,90.817
0.953,0.843,-4.27,0.0761,0.906,134.02100000000002
0.629,0.492,-5.096,0.321,0.3279999999999999,94.026
0.7709999999999999,0.696,-3.864,0.205,0.754,81.95700000000001
0.685,0.903,-5.745,0.287,0.5429999999999999,139.957
0.638,0.489,-6.206,0.0965,0.5479999999999999,106.915
0.0813,0.0152,-34.026,0.0994,0.0555,172.595
0.528,0.38,-7.218999999999999,0.126,0.397,138.019
0.738,0.662,-7.497999999999999,0.149,0.677,80.999
0.631,0.912,-7.591,0.0729,0.3289999999999999,138.043
0.65,0.286,-15.878,0.133,0.418,142.236
0.562,0.0555,-19.393,0.1119999999999999,0.2319999999999999,96.84
0.583,0.947,-5.12,0.0679,0.8029999999999999,135.44799999999998
0.584,0.708,-10.039,0.1119999999999999,0.564,137.657
0.611,0.52,-5.445,0.105,0.7709999999999999,159.92700000000002
0.956,0.366,-6.428,0.122,0.919,102.014
0.6829999999999999,0.715,-6.024,0.0935,0.77,99.989
0.66,0.193,-8.904,0.0953,0.296,82.035
0.8590000000000001,0.7090000000000001,-5.924,0.109,0.619,127.018
0.593,0.56,-7.367999999999999,0.18,0.311,92.192
0.768,0.952,-2.03,0.24,0.773,111.991
0.733,0.42,-9.345,0.123,0.667,115.001
0.883,0.621,-6.063,0.499,0.6759999999999999,149.05200000000002
0.0574,0.356,-31.176,0.114,0.0291,62.357
0.5579999999999999,0.8590000000000001,-3.992,0.0831,0.31,127.98
0.551,0.0201,-26.685,0.1159999999999999,0.621,138.963
0.372,0.898,-4.425,0.0669,0.6629999999999999,130.023
0.644,0.523,-10.851,0.161,0.289,119.937
0.807,0.914,-5.092,0.292,0.4629999999999999,114.039
0.627,0.885,-5.211,0.0886,0.54,94.987
0.858,0.7859999999999999,-4.359,0.0539,0.511,95.002
0.476,0.556,-9.52,0.0782,0.303,169.987
0.488,0.759,-7.827000000000001,0.0624,0.3929999999999999,109.83
0.897,0.73,-9.589,0.152,0.85,119.981
0.6859999999999999,0.2339999999999999,-12.646,0.145,0.342,106.581
0.626,0.541,-7.615,0.119,0.255,112.001
0.367,0.0367,-23.052,0.0919,0.0814,69.542
0.602,0.6579999999999999,-5.934,0.237,0.268,145.031
0.52,0.248,-15.781,0.111,0.0629,89.43799999999999
0.211,0.447,-17.148,0.1009999999999999,0.2739999999999999,108.478
0.532,0.272,-23.708,0.0829,0.977,133.537
0.745,0.7829999999999999,-5.392,0.0984,0.461,89.985
0.598,0.295,-8.552999999999999,0.107,0.314,87.025
0.0843,0.0040799999999999,-31.801,0.109,0.04,76.94
0.481,0.522,-7.737999999999999,0.1009999999999999,0.392,105.7
0.731,0.573,-10.059,0.113,0.145,109.928
0.6609999999999999,0.75,-5.497000000000001,0.0849,0.828,130.077
0.6829999999999999,0.91,-1.231,0.336,0.674,124.977
0.6659999999999999,0.354,-15.617,0.108,0.472,114.023
0.935,0.649,-5.274,0.145,0.238,114.977
0.335,0.0522,-26.91,0.103,0.184,110.403
0.8240000000000001,0.4429999999999999,-8.772,0.11,0.265,138.029
0.64,0.392,-7.246,0.0839,0.502,145.838
0.6679999999999999,0.103,-16.902,0.11,0.425,125.876
0.664,0.484,-4.865,0.281,0.736,80.038
0.659,0.295,-8.527999999999999,0.0795,0.36,74.03699999999999
0.58,0.846,-2.8760000000000003,0.145,0.366,129.998
0.74,0.322,-9.26,0.17,0.629,102.889
0.409,0.892,-4.373,0.207,0.6509999999999999,174.426
0.475,0.478,-8.634,0.128,0.122,79.005
0.222,0.121,-25.338,0.1669999999999999,0.072,102.095
0.618,0.627,-6.126,0.0625,0.477,94.987
0.67,0.726,-5.816,0.145,0.546,98.937
