Category_1,Store_Score,Score_1,Score_4,weekday
10,-11.362,1.31E-05,111.408,6
8,-2.29,0,173.859,5
9,-9.401,0.000919,107.005,6
8,-8.637,0.162,121.974,6
5,-23.866,0.967,0,4
6,-4.747,0,109.867,5
1,-12.505,0.0165,99.991,5
9,-6.607,0.00103,82.003,5
1,-7.389,0.000761,90.447,6
2,-7.114,0,147.02,5
7,-4.492,1.04E-06,88.181,5
11,-7.058,0,102.211,5
0,-18.481,0.745,109.703,5
7,-20.574,0.968,172.171,4
7,-4.592,0.163,204.004,5
10,-25.251,0.906,127.129,4
11,-28.454,0.871,201.132,4
6,-4.402,0,127.853,4
2,-11.692,0.923,102.002,4
7,-4.605,0,87.019,5
1,-6.456,0,93.68,5
5,-25.12,0.902,114.351,5
5,-2.686,0.0222,159.99,5
9,-10.647,0.0423,97.183,0
2,-4.521,0.00246,160.073,5
8,-32.044,0.916,115.681,5
4,-6.189,0.0403,136.176,6
5,-6.136,7.01E-05,159.801,5
2,-14.754,4.36E-06,106.994,5
0,-3.508,0,90.024,5
4,-13.411,0.899,90.817,6
7,-4.27,0,134.021,5
5,-5.096,0,94.026,5
4,-3.864,0,81.957,5
6,-5.745,0.834,139.957,5
11,-6.206,0,106.915,4
4,-34.026,0.846,172.595,6
10,-7.219,0,138.019,5
8,-7.498,0,80.999,5
9,-7.591,0.554,138.043,5
5,-15.878,0,142.236,5
11,-19.393,0.922,96.84,4
5,-5.12,0.00109,135.448,5
5,-10.039,0.00364,137.657,5
0,-5.445,0,159.927,4
4,-6.428,0.00691,102.014,5
11,-6.024,1.72E-06,99.989,5
11,-8.904,0,82.035,5
1,-5.924,0,127.018,4
0,-7.368,1.96E-05,92.192,5
8,-2.03,0.00471,111.991,5
10,-9.345,0.0186,115.001,5
11,-6.063,0,149.052,6
1,-31.176,0.954,62.357,5
2,-3.992,0.00196,127.98,5
10,-26.685,0.944,138.963,4
9,-4.425,3.06E-06,130.023,5
11,-10.851,0.379,119.937,5
7,-5.092,0.00105,114.039,5
8,-5.211,6.35E-06,94.987,5
1,-4.359,5.92E-06,95.002,5
6,-9.52,0.000208,169.987,6
10,-7.827,0.0896,109.83,6
10,-9.589,4.32E-05,119.981,5
0,-12.646,0,106.581,5
0,-7.615,0,112.001,5
11,-23.052,0.944,69.542,5
1,-5.934,6.00E-05,145.031,5
9,-15.781,0.865,89.438,4
8,-17.148,0.892,108.478,0
10,-23.708,0.804,133.537,4
0,-5.392,6.86E-05,89.985,0
1,-8.553,0,87.025,5
0,-31.801,0.854,76.94,5
8,-7.738,0.00494,105.7,5
4,-10.059,5.22E-05,109.928,5
7,-5.497,0.000132,130.077,5
10,-1.231,4.78E-06,124.977,5
4,-15.617,0.924,114.023,5
7,-5.274,0.0198,114.977,4
8,-26.91,0.942,110.403,4
9,-8.772,0.216,138.029,0
2,-7.246,0,145.838,5
9,-16.902,0.868,125.876,4
5,-4.865,0,80.038,5
11,-8.528,6.95E-05,74.037,6
9,-2.876,6.62E-06,129.998,6
0,-9.26,0.000763,102.889,5
2,-4.373,0,174.426,6
11,-8.634,0.0428,79.005,0
1,-25.338,0.329,102.095,3
7,-6.126,0,94.987,6
5,-5.816,4.37E-06,98.937,6
0,-7.415,2.31E-06,114.114,5
10,-8.208,0.266,124.991,5
6,-7.902,0,168.019,5
0,-28.497,0.963,72.767,5
7,-22.797,0.857,93.895,5
5,-4.466,1.16E-05,167.954,6
4,-14.013,0,82.751,5
2,-5.396,0,165.972,5
3,-28.755,0.833,137.555,5
5,-5.174,0,157.543,6
7,-6.576,0,102.026,6
1,-7.204,1.46E-05,94.724,5
8,-8.231,1.41E-06,90.987,5
1,-12.108,0.872,120.206,5
6,-11.478,0,78.372,4
1,-31.532,0.686,123.121,5
7,-14.743,0.852,174.124,4
0,-9.58,0.011,90.021,5
0,-23.686,0.908,128.654,4
1,-3.872,0,157.444,6
11,-7.675,2.35E-05,98.991,5
5,-7.731,0.247,132.101,5
8,-5.013,0.124,107.028,5
1,-6.177,3.33E-06,136.059,5
10,-6.818,0.00116,158.902,5
8,-11.808,0.919,88.991,4
2,-16.941,0.878,133.807,5
7,-9.113,0,199.756,5
0,-6.662,0,155.837,5
0,-28.095,0.885,67.062,4
7,-10.728,0.00356,114.007,6
2,-20.908,0.52,192.481,3
8,-16.198,0.752,59.656,5
1,-2.99,0.0101,119.986,6
9,-11.786,0.00016,133.256,6
1,-21.259,7.43E-05,80.709,5
5,-26.149,0.873,67.841,4
0,-21.504,0.928,90.675,1
7,-22.507,0.944,80.739,0
8,-5.036,1.65E-06,125.026,5
10,-2.316,0.369,125.989,4
2,-5.254,0.319,123.977,4
2,-24.693,0.947,115.053,5
0,-13.088,0.908,74.989,4
7,-4.652,0.518,159.868,5
7,-9.899,0.00135,85.601,5
11,-10.138,0.933,79.203,4
6,-11.207,0.558,120.034,6
1,-6.402,0.198,124.089,4
10,-30.861,1.62E-05,133.143,0
10,-31.111,0.923,146.302,4
1,-6.291,0,144.912,5
0,-34.004,0.954,66.583,5
9,-5.03,0.0645,124.948,4
6,-11.111,4.80E-05,90.247,5
6,-18.034,0,145.092,4
5,-25.903,0.931,111.914,4
6,-7.147,1.65E-06,76.691,6
1,-4.685,0.00736,104.936,5
10,-6.088,0,137.643,5
9,-9.342,5.09E-05,148.117,5
2,-29.688,0.957,65.966,5
3,-10.055,3.90E-06,102.105,5
8,-12.423,0.894,83.991,4
8,-41.6,7.32E-05,72.283,4
7,-3.398,0,119.963,5
10,-8.559,3.02E-05,167.923,5
4,-12.145,0.904,180.099,4
1,-1.865,6.02E-05,78.616,5
5,-21.104,0.829,64.768,3
3,-9.002,9.67E-05,156.727,6
8,-4.985,0,62.52,5
11,-11.57,1.14E-05,153.952,4
1,-6.203,0,81.042,5
10,-10.67,0.542,77.979,5
11,-6.151,0,151.825,5
0,-6.491,0,139.878,5
4,-18.45,0.346,90.339,6
2,-7.899,0,129.972,5
0,-14.159,0.865,68.868,6
10,-17.508,0.836,101.114,5
10,-8.96,0.633,170.019,4
1,-11.598,0.0461,92.093,5
9,-6.408,0,113.765,5
1,-23.641,0.884,77.326,5
7,-4.124,0,100.003,5
1,-6.073,0,194.917,5
0,-9.994,0.00658,194.192,6
4,-2.602,1.18E-06,170.128,6
5,-8.653,0.907,100.781,1
2,-3.332,1.10E-06,175.103,5
11,-10.307,0,128.695,4
5,-7.269,0.116,104.42,5
1,-23.05,0.929,68.249,5
3,-23.39,0.973,62.201,4
5,-3.744,0.000204,109.014,5
11,-9.652,0.924,106.002,5
8,-13.409,0.9,99.982,6
11,-6.883,0,80.93,5
0,-30.287,0.904,75.441,5
5,-5.206,0.00746,99.977,6
5,-5.8,0,134.208,5
0,-9.081,0.863,130.016,5
9,-5.704,7.86E-06,94.666,0
11,-7.956,4.27E-05,106.033,5
2,-29.448,0.904,135.812,4
10,-30.369,0.962,72.166,4
1,-4.175,2.98E-06,137.973,5
10,-11.569,0.94,90.025,4
9,-7.293,2.04E-06,71.798,5
5,-24.694,0.95,75.596,5
2,-8.367,9.30E-06,81.657,6
5,-4.864,0.000142,123.933,5
3,-8.756,1.01E-06,109.178,5
8,-4.549,0,149.944,5
0,-6.508,0.00116,104.019,6
4,-11.218,6.01E-06,142.352,0
7,-9.136,3.82E-06,179.895,6
5,-18.511,0.743,67.685,0
1,-8.593,0.0123,119.994,6
9,-5.069,0,80.999,5
3,-17.353,0.884,73.675,5
9,-12.285,0.902,117.576,5
2,-5.853,6.40E-06,119.968,5
9,-32.658,0.936,87.52,4
6,-9.712,7.40E-06,121.918,5
6,-9.994,7.33E-06,98.667,5
11,-12.318,0.00548,76.849,5
8,-8.325,0.943,150.146,0
1,-5.011,3.72E-06,89.87,5
2,-3.35,0.000113,157.888,5
0,-6.596,0,99.968,5
5,-6.146,0,153.848,4
0,-17.001,0.0402,102.286,5
7,-8.483,0,94.913,6
1,-13.781,0.0156,120.771,6
10,-25.59,0.933,110.502,4
10,-14.101,0.883,127.776,4
7,-13.361,0.466,128.136,6
1,-20.168,0.944,80.989,4
8,-22.435,0.912,73.18,5
10,-7.111,7.39E-05,141.961,5
7,-3.887,0.000175,111.995,6
2,-20.488,0.902,84.736,5
5,-6.664,0,76.899,1
9,-23.893,0.936,182.683,0
3,-26.738,0.958,70.141,5
1,-19.626,0.99,86.403,5
8,-3.839,0,90.013,5
2,-9.245,1.39E-06,166.052,5
11,-21.144,0.931,101.932,5
1,-16.158,0.581,129.619,0
10,-13.416,0.871,121.996,4
9,-7.655,0.000882,100,6
1,-9.528,0.808,113.617,6
11,-8.8,0.497,76.997,0
2,-9.551,0,97.979,6
0,-9.691,0.891,142.127,5
10,-6.613,0.885,150.009,5
1,-3.465,0,117.97,6
11,-4.131,0.059,145.012,5
10,-28.775,0.883,126.013,4
9,-29.814,0.928,98.961,5
0,-29.856,0.962,72.346,5
0,-22.835,0.924,120.39,6
0,-17.437,0.9,75.007,5
9,-7.768,7.54E-06,93.42,5
5,-6.589,0.941,89.021,4
0,-9.707,0.93,37.507,5
1,-6.624,7.18E-05,90.439,5
3,-10.929,0.0834,94.181,5
10,-23.79,0.859,140.067,5
0,-19.414,0.953,64.521,6
7,-6.603,1.08E-05,132.728,5
11,-6.843,0.00124,129.992,6
1,-8.261,0.000175,76.773,6
9,-5.825,0,168.07,5
5,-9.529,2.00E-05,110.059,5
8,-2.671,1.64E-05,125.916,5
7,-6.317,0.00739,116.987,6
8,-6.081,0,149.935,5
7,-32.618,0.895,70.546,5
0,-24.051,0.93,131.125,4
8,-33.787,0.935,107.222,5
0,-3.487,0.00561,174.987,5
0,-4.1,0,160.024,6
5,-3.241,0,95,5
3,-13.179,0.000698,125.897,5
2,-12.813,0.000118,138.818,0
2,-6.593,0,108.119,6
7,-15.131,0.919,75.475,4
7,-6.51,0.00487,100.047,6
1,-5.609,0.0018,103.967,5
2,-6.946,0,98.023,6
11,-2.977,3.71E-06,137.982,5
10,-7.505,0.000165,133.526,6
11,-4.667,2.22E-06,130.062,5
0,-12.374,0.788,84.136,4
10,-14.096,0.904,91.054,6
4,-7.182,0.00144,126.935,5
7,-4.621,0,125.032,5
11,-7.094,0,182,5
0,-9.295,4.30E-05,141.987,6
5,-20.799,0.914,98.234,2
11,-3.186,0.0148,125.017,6
0,-8.572,0,90.02,0
2,-10.129,0,91.923,6
9,-3.902,0.841,134.995,5
4,-10.14,0.724,115.161,6
9,-29.814,0.928,98.961,5
3,-3.19,0.000147,145.046,5
9,-32.658,0.936,87.52,4
3,-5.749,0,89.956,6
3,-3.922,5.18E-06,170.001,6
9,-5.689,0,127.775,5
1,-8.449,1.78E-06,122.458,6
4,-3.844,0,82.011,5
10,-20.981,0.938,77.988,5
6,-6.133,0,93.98,6
6,-19.655,0.00457,120.944,5
8,-11.056,3.42E-05,119.971,5
7,-7.68,6.42E-05,81.925,5
2,-30.452,0.962,71.471,4
4,-5.446,0,119.002,5
1,-13.221,0.389,172.804,5
5,-7.176,0.767,125.99,5
11,-3.6,0.000255,149.839,5
11,-4.461,0,100.058,5
8,-22.293,0.943,173.632,5
6,-32.271,0.639,96.272,6
4,-6.916,1.90E-06,115.401,5
4,-7.055,0.00377,100.001,5
7,-7.769,4.03E-05,75.928,6
4,-7.832,0,143.88,5
4,-13.699,0.868,116.892,6
7,-9.058,0.000484,92.346,6
3,-13.874,0.0202,144.013,6
5,-21.633,0.954,130.02,5
5,-2.152,0.0567,116.025,5
7,-16.19,0.983,123.444,5
1,-26.658,0.954,156.492,5
11,-7.303,1.57E-06,134.259,5
2,-16.434,0.879,97.563,6
4,-21.083,0.635,108.473,6
11,-27.314,0.864,68.822,4
10,-9.345,0.0186,115.001,5
0,-8.146,0,174.949,0
10,-8.952,0.000995,80.741,6
11,-17.548,9.81E-05,82.402,5
0,-33.406,0.952,69.615,5
0,-29.116,0.35,135.006,4
8,-12.477,2.82E-06,79.046,5
3,-30,0.883,136.949,4
2,-11.35,0.806,107.074,0
6,-22.28,0.866,63.627,5
8,-4.997,0,106.899,5
6,-5.4,0,76.014,6
1,-6.255,0.000117,140.01,5
7,-9.245,0,78,5
1,-6.356,0,116.013,5
3,-7.549,0,123.926,5
1,-4.818,2.63E-05,188.017,6
1,-11.845,0.0163,108.387,5
3,-2.187,0,150.013,5
9,-5.626,0.000983,128.051,5
3,-9.798,3.02E-06,128.49,6
5,-32.193,0.938,137.644,5
9,-22.28,0.887,180.171,5
0,-31.589,0.983,145.57,6
8,-3.38,0,88.067,5
2,-6.11,0.391,111.798,1
8,-6.842,0.00289,108.107,6
7,-5.237,0,159.99,4
1,-4.53,0,89.885,6
8,-4.9,0,157.06,5
1,-29.016,0.869,102.607,4
4,-23.605,0.805,90.581,5
7,-21.125,0.946,84.911,5
3,-9.957,0.122,96.105,5
6,-6.517,0,66.625,5
6,-3.128,5.81E-06,179.984,5
5,-11.829,0.96,117.022,5
8,-3.083,0,95.239,5
5,-10.596,0.9,118.635,0
6,-6.308,0,100.033,4
7,-28.888,0.959,69.395,6
6,-8.898,0.00263,123.475,5
7,-4.514,3.14E-06,128.025,5
7,-7.747,0.000568,148.654,6
3,-30.388,0.933,185.719,4
4,-10.395,2.30E-06,118.104,6
7,-7.476,0.784,131.184,6
5,-9.812,0.192,99.992,6
10,-7.264,0,116.022,5
0,-6.67,0,143.832,5
4,-8.485,0.00106,166.467,5
1,-25.856,0.944,88.277,5
11,-21.144,0.931,101.932,5
3,-23.251,0.938,140.14,4
5,-3.226,0,127.961,5
4,-22.667,0.96,63.235,4
8,-9.57,0.00415,82.976,6
2,-2.132,0,146.065,5
9,-9.595,0.0248,110.195,5
6,-8.799,0.0884,150.135,6
5,-5.923,0.00014,201.85,5
8,-11.339,0.9,80.016,5
0,-26.124,0.93,105.03,4
8,-9.876,0.801,142.607,5
7,-3.508,1.24E-06,90.988,5
11,-8.455,0.0664,77.415,6
1,-7.109,0.308,88.659,4
5,-18.024,0.851,121.971,4
0,-12.268,0.631,85.663,1
8,-3.931,0,90.038,5
5,-15.028,0.894,179.913,4
8,-23.696,0.925,159.112,4
2,-7.829,6.00E-05,78.996,6
5,-6.259,0.828,122.032,6
7,-2.557,7.15E-06,191.764,5
7,-9.53,0.000505,119.096,5
0,-16.306,0.225,120.385,1
5,-9.63,5.32E-06,91.864,5
0,-6.839,0,107,5
1,-25.711,0.878,72.323,5
0,-28.802,0.921,66.282,5
8,-13.082,4.13E-06,91.148,6
5,-23.045,0.61,111.29,6
2,-4.591,0,177.489,5
0,-34.044,0.816,176.418,4
6,-6.676,0,143.687,6
10,-2.81,0.0177,124.053,6
1,-34.26,0.781,215.866,4
4,-3.523,0,99.007,5
1,-9.881,0,118.004,4
6,-8.082,6.70E-05,116.739,0
0,-5.731,0.00184,131.037,5
0,-7.811,6.66E-06,109.589,5
6,-15.539,0.892,92.321,5
6,-7.212,0.00306,139.952,6
0,-6.38,1.49E-05,134.962,5
3,-32.816,0.872,78.757,5
8,-3.595,1.41E-06,147.999,5
4,-10.997,0.000712,105.018,5
9,-8.622,0.00148,111.016,5
4,-11.82,0.99,61.195,4
7,-7.194,0.0102,174.285,5
0,-14.107,0.0254,70.522,5
7,-38.658,0.84,173.655,5
4,-5.363,0,82.96,4
2,-15.058,0.811,72.173,5
0,-35.237,0.786,73.329,5
11,-7.516,0,159.899,6
1,-28.376,0.941,102.995,4
6,-17.462,0.000901,81.042,4
1,-2.659,8.48E-05,150.026,5
7,-8.431,0.899,90.018,4
2,-5.248,3.12E-06,129.902,5
0,-12.581,0.00221,127.867,6
1,-4.88,0,104.996,5
7,-20.771,0.963,64.911,5
5,-8.761,0,142.988,4
0,-7.783,0.864,122.397,0
5,-8.36,0.0242,133.409,6
8,-5.585,0,130.024,5
5,-5.818,1.66E-05,139.519,6
0,-7.205,0.0146,103.651,6
3,-4.162,0,79.946,5
6,-40.145,0.809,130.908,5
4,-21.41,0.958,114.781,4
2,-25.267,0.965,91.888,0
4,-18.783,0.965,58.099,6
0,-7.873,0.0974,100.01,6
2,-4.768,0.00035,119.006,5
8,-25.939,0.915,171.154,4
0,-3.114,0.00246,107.951,6
9,-27.366,0.81,128.095,5
0,-5.202,0,134.957,5
8,-5.944,5.40E-06,76.005,6
4,-4.679,0,172.016,5
6,-9.488,3.40E-06,125.005,5
0,-23.109,0.922,73.218,5
5,-8.233,0,137.978,4
2,-7.022,0.897,75.113,4
5,-14.129,0.473,117.119,5
7,-5.557,3.43E-05,75.047,5
5,-21.464,0.0105,78.399,1
2,-13.277,0.000481,89.96,5
9,-9.61,0.00204,139.734,5
1,-12.888,0.00298,108.81,6
6,-5.041,0,101.956,5
4,-3.525,1.41E-06,109.97,5
2,-30.89,0.938,69.665,4
4,-3.599,0,160.048,3
4,-8.337,0,59.973,6
0,-22.297,0.857,71.567,6
4,-14.48,0.00735,69.062,0
4,-29.77,0.883,108.579,4
9,-4.787,8.33E-05,123.034,5
4,-24.392,0.763,78.995,5
2,-4.529,2.02E-06,176.133,5
2,-10.1,0.00515,169.676,6
9,-9.561,0,123.915,6
8,-11.44,0,86.997,4
0,-26.546,0.908,77.924,4
7,-8.97,0,94.514,6
0,-24.322,0.923,182.577,5
8,-6.198,0,103.954,6
10,-7.037,0.00084,104.994,5
8,-8.427,0,169.837,6
3,-30.891,0.89,72.799,4
0,-22.013,0.96,133.441,4
7,-16.382,0.922,115.154,5
10,-6.901,0,126.915,5
11,-5.981,0.939,84.958,4
4,-11.972,0.88,89.949,4
5,-8.184,0.395,111.709,6
10,-15.307,0.713,107.742,5
5,-26.291,0.876,81.774,5
1,-12.918,0,167.953,5
0,-7.101,0.96,140.076,5
4,-5.09,3.61E-05,117.977,5
8,-14.889,0.917,175.929,4
10,-7.516,4.19E-06,149.982,5
2,-6.289,0.134,117.459,6
11,-4.198,0.00751,126.004,5
2,-11.757,0.965,100.597,6
2,-4.928,0,179.954,5
9,-6.242,0.000895,160.644,0
9,-9.35,0.484,76.974,6
5,-4.648,0.000117,126.998,5
1,-7.742,6.69E-06,92.036,5
9,-5.531,9.75E-06,167.876,5
7,-3.874,0.000436,118.043,5
9,-24.556,0.963,71.272,4
8,-19.069,0.951,154.029,0
3,-5.913,4.56E-05,103.972,5
4,-13.646,0.447,113.564,4
5,-26.369,0.923,107.015,5
7,-25.595,0.957,75.421,4
5,-3.909,0.0119,164.049,0
4,-27.241,0.909,67.201,4
9,-11.344,0.846,74.075,5
0,-26.322,0.463,79.126,0
4,-26.502,0.89,132.972,5
1,-5.642,0,106.96,5
7,-5.496,0.000234,109.99,5
11,-3.325,0,140.039,6
2,-5.405,0.000107,110.075,5
9,-32.08,0.978,76.594,6
8,-32.007,0.779,68.208,5
6,-11.267,0.375,90.051,4
0,-10.044,0.0817,106.474,5
1,-4.862,1.37E-05,79.977,6
9,-3.617,0,128.003,6
3,-25.094,0.915,163.522,4
3,-10.161,0,119.307,5
5,-25.734,0.955,97.391,5
8,-12.62,0.921,90.008,4
6,-13.172,0.692,114.989,6
9,-3.775,0.000217,76.64,5
2,-21.694,0.729,88.293,5
7,-5.555,2.31E-05,151.933,6
3,-9.332,0.000587,131.012,6
11,-7.454,0,140.962,6
10,-10.631,0,147.526,6
8,-5.652,0,122.031,5
4,-7.924,0,137.257,6
7,-26.792,0.99,74.123,5
7,-3.71,1.13E-06,124.256,5
5,-11.357,0.228,129.026,6
5,-2.729,0,82.014,5
5,-4.196,0.000184,168.961,5
11,-7.114,0.701,116.043,0
0,-6.88,0,153.836,4
7,-7.422,0,119.88,5
10,-9.279,0.0986,171.911,6
8,-17.085,0.912,103.148,5
3,-17.93,0.847,96.955,6
5,-5.736,0,129.26,6
0,-11.79,0.0557,154.733,6
11,-24.823,0.907,91.745,5
10,-2.592,0.000295,95.072,5
7,-13.807,0.000107,170.134,6
7,-9.536,0,77.124,4
1,-18.847,0.836,80.044,6
5,-3.785,1.23E-06,130.043,5
0,-4.128,0,164.895,4
1,-5.725,0.00534,122.728,5
2,-13.163,0.94,130.919,5
5,-10.277,0,177.215,5
0,-16.801,0.929,81.968,4
1,-13.514,0.918,120.013,5
2,-12.697,9.40E-06,112.41,6
1,-7.289,0.961,130.708,0
0,-11.896,0.945,160.052,4
11,-10.213,0.879,101.03,6
7,-3.469,0.00176,110.052,4
10,-5.456,2.63E-06,99.958,6
3,-34.495,0.943,70.279,4
3,-7.675,0.914,110.074,5
9,-34.18,0.938,62.651,5
7,-19.388,0.179,63.807,5
7,-13.903,0.914,168.741,4
7,-14.237,5.76E-05,180.443,5
2,-31.186,0.936,73.224,0
0,-5.713,0,100.38,5
6,-4.202,0.000916,155.033,5
9,-25.053,0.843,67.904,1
10,-5.741,0,135.014,6
2,-7.365,0.000748,94.013,5
2,-3.267,0.000531,200.131,5
4,-16.586,0.666,170.763,5
6,-5.534,0.442,132.972,6
1,-7.004,1.15E-05,172.14,5
5,-34.453,0.798,77.037,5
0,-9.87,1.76E-05,81.998,5
1,-9.723,0.409,171.987,5
3,-16.986,0.976,75.042,4
2,-21.736,0.309,125.671,5
7,-9.504,0,84.878,5
6,-6.863,0.121,176.808,5
6,-8.855,1.04E-06,189.862,6
5,-24.128,0.962,129.808,5
6,-3.132,0,127.765,5
10,-24.133,0.859,73.954,2
1,-17.309,0.331,73.503,6
1,-7.729,0.00936,119.965,5
9,-34.734,0.779,75.239,5
2,-24.194,0.958,75.453,4
0,-7.894,0,105.036,4
0,-22.04,0.946,91.271,5
9,-7.97,3.75E-06,154.957,5
1,-7.061,0.00661,123.016,5
7,-8.195,4.25E-06,204.245,5
7,-8.561,0.00139,124.902,5
9,-4.53,6.47E-05,104.011,6
7,-7.916,0.888,122,0
3,-20.082,0.99,174.364,5
1,-7.005,0,135.973,5
11,-10.133,0.00285,104.987,5
2,-11.494,2.08E-05,75.895,6
6,-29.957,0.94,70.478,5
9,-28.266,0.949,77.483,4
6,-5.095,0,98.031,5
6,-10.203,0.898,117.998,1
0,-8.222,1.70E-05,85.39,5
10,-4.155,0,85.992,5
11,-5.981,0.939,84.958,4
1,-8.956,0.89,94.036,5
1,-9.302,0,97.977,5
5,-14.132,0,101.517,5
1,-3.103,2.79E-05,143.126,5
7,-10.598,0.000155,132.663,6
1,-10.225,0.3,86,6
2,-8.946,0.000319,124.422,5
3,-8.695,6.77E-06,123.072,5
4,-11.782,0.0177,87.773,6
2,-8.481,0.539,86.917,5
7,-20.459,0.188,103.644,4
9,-3.631,0,93.31,6
9,-18.046,0.695,54.727,5
3,-17.845,0.675,119.971,6
11,-4.796,0.0811,123.036,5
8,-4.862,0.146,144.013,5
5,-11.8,0.835,114.402,5
7,-25.632,0.907,86.332,4
2,-10.043,4.10E-05,110.346,5
4,-3.383,0,103.523,5
0,-4.846,0,89.987,5
1,-8.259,0,140.045,5
0,-13.907,1.32E-06,127.497,4
1,-4.639,2.73E-05,150.112,5
5,-20.321,0.921,68.369,4
3,-12.147,0.898,149.989,4
10,-6.908,0,105.049,5
7,-15.199,0.929,83.793,4
9,-34.841,0.812,71.48,5
6,-13.774,0.833,160.054,0
0,-29.655,0.964,179.112,5
1,-18.27,0.897,112.947,5
9,-10.199,0.411,115.273,1
6,-7.027,0.0397,176.011,5
11,-6.778,0.824,127.986,6
8,-7.582,0,129.432,6
7,-8.015,0.913,149.988,5
10,-12.17,0.0327,149.014,6
2,-6.137,3.18E-05,109.057,4
3,-5.661,1.23E-06,100.004,5
6,-5.731,0,110.062,5
4,-10.109,0,115.284,5
8,-4.724,0,86.084,5
2,-15.937,0,109.909,5
1,-15.878,0.926,113.348,5
11,-23.032,0.84,146.828,4
7,-4.135,0.00696,122.993,6
11,-14.072,0.000137,116.049,6
5,-25.614,0.954,51.053,4
0,-7.641,0,80.231,5
5,-7.639,0.0327,140.033,6
4,-11.701,0.867,80.117,4
11,-17.371,0.845,142.977,4
1,-5.049,1.39E-06,88,6
2,-6.025,0,119.946,6
6,-5.753,2.91E-06,100.059,5
10,-6.933,0.00318,126.011,5
8,-12.883,0.629,104.703,5
6,-5.005,0.00472,105.997,5
0,-8.403,0.885,121.999,1
1,-5.679,0,109.891,5
4,-13.737,0.932,78.775,5
6,-5.61,2.43E-05,123.028,4
4,-9.291,0,127.919,5
6,-26.434,0.946,71.364,0
8,-32.656,0.402,102.072,5
5,-10.269,0,92.958,5
10,-7.587,6.12E-05,87.467,5
1,-17.702,0.906,107.105,5
7,-13.061,0.177,140.208,4
0,-7.214,4.95E-05,160.076,4
0,-10.158,0,119.344,4
6,-5.141,0,122.905,5
0,-8.057,0,144.543,5
0,-32.498,0.956,116.036,4
9,-9.243,6.93E-06,122.664,5
8,-9.941,0.00137,80.401,6
10,-14.364,0.902,91.059,5
0,-12.312,0.00218,130.518,5
7,-21.471,0.941,93.498,6
0,-4.634,0,169.406,5
5,-4.346,8.45E-06,93.958,5
9,-3.659,0,115.954,5
8,-5.074,4.14E-05,152.216,5
7,-3.58,0.000403,82.363,6
0,-7.186,0,133.609,5
6,-5.406,1.12E-06,156.009,5
5,-11.849,0,127.575,5
7,-5.591,7.73E-05,90.172,6
7,-29.574,0.926,125.462,5
3,-7.697,0,130.367,5
5,-9.705,3.08E-06,120.199,5
8,-9.653,0,75.67,6
7,-18.051,0.864,79.101,5
2,-12.989,0,102.972,5
5,-5.096,0,124.934,4
7,-11.176,0.0061,139.53,5
10,-3.591,0,109.986,5
4,-5.709,1.92E-05,119.955,5
7,-11.197,0.491,108.228,0
4,-6.836,0,87.974,6
9,-28.71,0.796,141.848,4
9,-34.841,0.812,71.48,5
2,-22.433,0.915,129.327,2
7,-15.896,0.909,114.984,5
4,-13.919,0.524,154.014,4
3,-19.629,0.842,97.136,5
1,-7.334,0.00361,117.481,6
7,-7.932,0.0482,139.066,5
1,-19.95,0.831,71.233,2
0,-10.274,0.0516,75.005,5
1,-5.161,3.89E-05,96.029,5
2,-7.136,0,95.956,6
4,-3.673,0.023,124.941,4
8,-8.241,0.00679,120.254,6
2,-5.977,0.00108,121.201,6
2,-22.109,0.05,66.836,4
8,-4.914,1.73E-06,76.974,5
1,-4.88,0,115.478,5
8,-3.598,0,79.887,5
7,-17.469,0.894,90,5
10,-8.596,0.0214,102.019,5
5,-27.399,0.968,96.639,5
6,-8.859,0,73.111,5
6,-9.628,0,106.978,5
7,-11.424,0.837,122.996,1
0,-7.259,0,108.038,5
7,-1.455,0.00158,169.842,6
0,-4.078,0.00574,128.024,5
10,-19.261,0.0811,77.645,1
10,-21.688,0.883,140.034,4
7,-17.673,0.954,113.053,5
10,-4.417,6.59E-06,82.607,5
7,-2.293,0.000867,128.012,5
10,-27.196,0.866,91.814,5
10,-28.951,0.935,139.534,5
1,-22.007,0.0725,71.861,6
0,-28.552,0.951,74.609,5
0,-27.243,0.923,93.35,4
4,-4.722,0,175.963,5
8,-5.022,0,126.122,5
5,-4.662,0,160.019,5
2,-9.703,0,149.934,5
5,-3.708,0,128.009,6
5,-7.714,7.59E-05,131.487,1
2,-6.992,0,117.762,0
4,-7.774,0.029,118.04,5
4,-3.91,0.0969,129.996,4
6,-28.997,0.964,145.5,5
5,-8.677,0.899,88.13,5
9,-11.546,0,141.974,5
10,-7.845,0,92.063,5
4,-5.026,0,76.101,5
0,-4.905,0,126.946,5
4,-8.573,9.17E-05,106.044,5
10,-7.445,0.000961,139.028,6
9,-9.893,0.365,92.003,4
10,-13.396,0,95.678,5
10,-7.659,0.000766,99.795,6
7,-11.025,0.00221,94.395,6
2,-6.939,0.748,125.878,5
2,-6.356,5.75E-06,113.91,6
8,-6.757,0.014,139.913,0
1,-5.554,0.255,125.003,5
4,-7.088,0,93.995,5
0,-32.084,0.938,143.867,5
3,-26.848,0.911,126.936,5
1,-8.946,0.0454,151.703,5
7,-3.416,0.00193,127.999,5
10,-6.613,0.885,150.009,5
