Store_Ratio,Basket_Ratio,Store_Score
0.222,0.121,-25.338
0.618,0.627,-6.126
0.67,0.726,-5.816
0.584,0.8009999999999999,-7.415
0.815,0.6609999999999999,-8.208
0.42,0.672,-7.902
0.146,0.0472,-28.497
0.166,0.149,-22.797
0.665,0.8590000000000001,-4.466
0.754,0.449,-14.013
0.579,0.878,-5.396
0.15,0.0586,-28.755
0.722,0.8740000000000001,-5.174
0.64,0.8640000000000001,-6.5760000000000005
0.679,0.6970000000000001,-7.204
0.715,0.584,-8.231
0.505,0.193,-12.108
0.561,0.0859,-11.478
0.218,0.00902,-31.532
0.552,0.35,-14.743
0.6729999999999999,0.371,-9.58
0.599,0.0632,-23.686
0.391,0.563,-3.872
0.764,0.603,-7.675
0.5660000000000001,0.857,-7.731
0.581,0.903,-5.013
0.733,0.6409999999999999,-6.1770000000000005
0.568,0.862,-6.818
0.8059999999999999,0.316,-11.808
0.242,0.246,-16.941
0.544,0.379,-9.113
0.556,0.597,-6.662000000000001
0.2269999999999999,0.0653,-28.095
0.76,0.596,-10.728
0.511,0.1169999999999999,-20.908
0.128,1.0,-16.198
0.581,0.7909999999999999,-2.99
0.504,0.3329999999999999,-11.786
0.188,0.147,-21.259
0.367,0.0679,-26.149
0.511,0.24,-21.504
0.14,0.0212,-22.507
0.628,0.593,-5.0360000000000005
0.873,0.924,-2.316
0.737,0.911,-5.254
0.278,0.0484,-24.693
0.61,0.456,-13.088
0.211,0.992,-4.652
0.242,0.583,-9.899
0.54,0.419,-10.138
0.92,0.336,-11.207
0.6659999999999999,0.865,-6.402
0.193,0.654,-30.861
0.354,0.0112,-31.111
0.532,0.5710000000000001,-6.291
0.159,0.0225,-34.004
0.733,0.8590000000000001,-5.03
0.6970000000000001,0.687,-11.111
0.447,0.1889999999999999,-18.034
0.342,0.0604,-25.903
0.321,0.743,-7.147
0.667,0.8109999999999999,-4.685
0.594,0.615,-6.087999999999999
0.389,0.476,-9.342
0.46,0.0308,-29.688
0.568,0.585,-10.055
0.685,0.291,-12.423
0.122,0.00213,-41.6
0.6629999999999999,0.861,-3.398
0.551,0.44,-8.559
0.69,0.3979999999999999,-12.145
0.534,0.589,-1.865
0.351,0.135,-21.104
0.298,0.612,-9.002
0.7290000000000001,0.475,-4.985
0.649,0.21,-11.57
0.67,0.8009999999999999,-6.202999999999999
0.721,0.283,-10.67
0.562,0.623,-6.151
0.594,0.53,-6.4910000000000005
0.604,0.37,-18.45
0.843,0.391,-7.899
0.445,0.159,-14.159
0.505,0.15,-17.508
0.639,0.727,-8.96
0.769,0.238,-11.598
0.603,0.439,-6.408
0.0902,0.0445,-23.641
0.762,0.863,-4.124
0.362,0.96,-6.073
0.395,0.373,-9.994
0.238,0.967,-2.602
0.505,0.684,-8.652999999999999
0.321,0.949,-3.332
0.762,0.5589999999999999,-10.307
0.3329999999999999,0.8290000000000001,-7.269
0.256,0.111,-23.05
0.623,0.0243,-23.39
0.8320000000000001,0.935,-3.744
0.7070000000000001,0.617,-9.652
0.203,0.0873,-13.409
0.7140000000000001,0.6409999999999999,-6.882999999999999
0.0672,0.0115,-30.287
0.5579999999999999,0.642,-5.206
0.589,0.721,-5.8
0.845,0.564,-9.081
0.578,0.8420000000000001,-5.704
0.727,0.797,-7.956
0.445,0.0125,-29.448
0.3979999999999999,0.0336,-30.369
0.345,0.89,-4.175
0.6679999999999999,0.321,-11.569
0.433,0.599,-7.292999999999999
0.109,0.0707,-24.694000000000003
0.565,0.242,-8.367
0.514,0.828,-4.864
0.6809999999999999,0.47,-8.756
0.4579999999999999,0.971,-4.549
0.813,0.701,-6.507999999999999
0.5529999999999999,0.362,-11.218
0.409,0.29,-9.136
0.153,0.0579,-18.511
0.7929999999999999,0.8440000000000001,-8.593
0.541,0.872,-5.069
0.221,0.204,-17.352999999999998
0.578,0.313,-12.285
0.804,0.895,-5.853
0.493,0.0309,-32.658
0.583,0.292,-9.712
0.431,0.392,-9.994
0.6579999999999999,0.317,-12.318
0.4539999999999999,0.723,-8.325
0.713,0.6,-5.011
0.419,0.932,-3.35
0.64,0.5329999999999999,-6.596
0.703,0.594,-6.146
0.718,0.307,-17.000999999999998
0.6679999999999999,0.727,-8.482999999999999
0.878,0.51,-13.781
0.191,0.0946,-25.59
0.624,0.253,-14.101
0.392,0.255,-13.361
0.665,0.186,-20.168
0.364,0.0464,-22.435
0.8270000000000001,0.551,-7.111000000000001
0.638,0.924,-3.887
0.115,0.25,-20.488000000000003
0.574,0.512,-6.664
0.27,0.0912,-23.893
0.191,0.0469,-26.738000000000003
0.114,0.996,-19.626
0.736,0.7190000000000001,-3.839
0.595,0.389,-9.245
0.568,0.0653,-21.144
0.419,0.157,-16.158
0.6629999999999999,0.516,-13.416
0.92,0.601,-7.655
0.691,0.8959999999999999,-9.528
0.615,0.419,-8.8
0.818,0.716,-9.551
0.5529999999999999,0.337,-9.691
0.737,0.682,-6.613
0.901,0.845,-3.465
0.778,0.767,-4.131
0.482,0.0269,-28.775
0.451,0.11,-29.814
0.104,0.0181,-29.856
0.315,0.211,-22.835
0.369,0.119,-17.437
0.542,0.635,-7.768
0.753,0.525,-6.589
0.479,0.15,-9.707
0.457,0.794,-6.624
0.11,0.945,-10.929
0.481,0.0341,-23.79
0.0609,0.214,-19.414
0.7090000000000001,0.8109999999999999,-6.603
0.8140000000000001,0.826,-6.843
0.517,0.428,-8.261000000000001
0.509,0.603,-5.825
0.868,0.347,-9.529
0.711,0.906,-2.6710000000000003
0.669,0.487,-6.317
0.778,0.662,-6.081
0.17,0.00965,-32.618
0.182,0.0683,-24.051
0.181,0.0287,-33.787
0.355,0.973,-3.487
0.813,0.72,-4.1
0.7859999999999999,0.794,-3.241
0.498,0.121,-13.179
0.5920000000000001,0.23,-12.813
0.523,0.672,-6.593
0.645,0.226,-15.130999999999998
0.725,0.599,-6.51
0.792,0.625,-5.609
0.594,0.4029999999999999,-6.946000000000001
0.7020000000000001,0.913,-2.977
0.79,0.74,-7.505
0.889,0.904,-4.667
0.685,0.377,-12.374
0.289,0.495,-14.095999999999998
0.503,0.568,-7.182
0.484,0.987,-4.621
0.66,0.583,-7.093999999999999
0.58,0.353,-9.295
0.331,0.143,-20.799
0.529,0.983,-3.1860000000000004
0.6579999999999999,0.622,-8.572000000000001
0.5920000000000001,0.679,-10.129
0.4579999999999999,0.948,-3.902
0.524,0.608,-10.14
0.451,0.11,-29.814
0.72,0.6809999999999999,-3.19
0.493,0.0309,-32.658
0.485,0.911,-5.749
0.743,0.7090000000000001,-3.922
0.67,0.695,-5.689
0.501,0.8029999999999999,-8.449
0.569,0.865,-3.844
0.631,0.0134,-20.981
0.775,0.618,-6.132999999999999
0.47,0.0417,-19.655
0.979,0.41,-11.056
0.5920000000000001,0.476,-7.68
0.421,0.0139,-30.452
0.774,0.753,-5.446000000000001
0.0857,0.998,-13.220999999999998
0.722,0.91,-7.176
0.853,0.818,-3.6
0.614,0.938,-4.461
0.367,0.0183,-22.293000000000003
0.124,0.0179,-32.271
0.6829999999999999,0.875,-6.916
0.713,0.802,-7.055
0.304,0.421,-7.769
0.7390000000000001,0.4579999999999999,-7.832000000000001
0.672,0.519,-13.699000000000002
0.6579999999999999,0.852,-9.058
0.7070000000000001,0.348,-13.874
0.397,0.0233,-21.633000000000003
0.579,0.973,-2.152
0.1669999999999999,0.964,-16.19
0.366,0.0215,-26.658
0.3289999999999999,0.515,-7.303
0.417,0.354,-16.434
0.5920000000000001,0.142,-21.083
0.273,0.0132,-27.314
0.733,0.42,-9.345
0.365,0.51,-8.146
0.759,0.597,-8.952
0.366,0.248,-17.548
0.316,0.009,-33.406
0.192,0.0885,-29.116
0.503,0.521,-12.477
0.376,0.0145,-30.0
0.391,0.684,-11.35
0.185,0.166,-22.28
0.682,0.7829999999999999,-4.997
0.58,0.687,-5.4
0.883,0.698,-6.255
0.639,0.57,-9.245
0.76,0.941,-6.356
0.7659999999999999,0.698,-7.548999999999999
0.435,0.7290000000000001,-4.8180000000000005
0.643,0.451,-11.845
0.74,0.804,-2.187
0.604,0.972,-5.626
0.429,0.1969999999999999,-9.798
0.3289999999999999,0.0172,-32.193000000000005
0.381,0.108,-22.28
0.344,0.0215,-31.589
0.8009999999999999,0.77,-3.38
0.664,0.865,-6.11
0.606,0.923,-6.8420000000000005
0.639,0.647,-5.237
0.31,0.825,-4.53
0.407,0.417,-4.9
0.286,0.0304,-29.016
0.523,0.0607,-23.605
0.4629999999999999,0.074,-21.125
0.431,0.6659999999999999,-9.957
0.753,0.654,-6.517
0.7659999999999999,0.7879999999999999,-3.128
0.166,0.972,-11.829
0.7509999999999999,0.665,-3.083
0.511,0.7929999999999999,-10.595999999999998
0.737,0.637,-6.308
0.108,0.0439,-28.888
0.8170000000000001,0.716,-8.898
0.51,0.831,-4.513999999999999
0.406,0.341,-7.747000000000001
0.3329999999999999,0.055,-30.388
0.883,0.664,-10.395
0.357,0.7040000000000001,-7.476
0.84,0.494,-9.812
0.7340000000000001,0.809,-7.263999999999999
0.368,0.5770000000000001,-6.67
0.379,0.29,-8.485
0.142,0.516,-25.856
0.568,0.0653,-21.144
0.4539999999999999,0.0253,-23.251
0.6990000000000001,0.883,-3.2260000000000004
0.547,0.0494,-22.667
0.622,0.629,-9.57
0.487,0.805,-2.132
0.524,0.322,-9.595
0.54,0.423,-8.799
0.503,0.5920000000000001,-5.922999999999999
0.603,0.347,-11.339
0.6990000000000001,0.0418,-26.124
0.526,0.357,-9.876
0.721,0.745,-3.508
0.514,0.755,-8.455
0.527,0.586,-7.109
0.498,0.203,-18.024
0.485,0.547,-12.268
0.789,0.787,-3.931
0.496,0.291,-15.028
0.3979999999999999,0.192,-23.696
0.7509999999999999,0.5710000000000001,-7.829
0.604,0.789,-6.259
0.655,0.7559999999999999,-2.557
0.3429999999999999,0.321,-9.53
0.71,0.616,-16.305999999999997
0.758,0.594,-9.63
0.8590000000000001,0.476,-6.839
0.261,0.0257,-25.711
0.187,0.0911,-28.802
0.74,0.525,-13.082
0.3779999999999999,0.0761,-23.045
0.472,0.946,-4.591
0.096,0.0026899999999999,-34.044000000000004
0.368,0.5870000000000001,-6.676
0.612,0.807,-2.81
0.2319999999999999,0.0149,-34.26
0.767,0.835,-3.523
0.807,0.475,-9.881
0.8440000000000001,0.716,-8.082
0.623,0.94,-5.731
0.562,0.178,-7.811
0.207,0.5670000000000001,-15.539
0.6990000000000001,0.4629999999999999,-7.212000000000001
0.865,0.691,-6.38
0.0752,0.0139,-32.816
0.698,0.96,-3.595
0.7709999999999999,0.34,-10.997
0.61,0.352,-8.622
0.0562,0.892,-11.82
0.606,0.589,-7.194
0.386,0.131,-14.107
0.278,0.0172,-38.658
0.703,0.657,-5.363
0.41,0.156,-15.058
0.134,0.00754,-35.236999999999995
0.602,0.6779999999999999,-7.516
0.51,0.0315,-28.376
0.7170000000000001,0.208,-17.462
0.45,0.912,-2.659
0.738,0.104,-8.431000000000001
0.667,0.561,-5.247999999999999
0.447,0.331,-12.581
0.7440000000000001,0.888,-4.88
0.198,0.0657,-20.771
0.8240000000000001,0.601,-8.761000000000001
0.604,0.959,-7.782999999999999
0.276,0.504,-8.36
0.732,0.725,-5.585
0.857,0.7759999999999999,-5.818
0.335,0.68,-7.205
0.631,0.941,-4.162
0.162,0.0323,-40.145
0.49,0.0109,-21.41
0.128,0.0696,-25.267
0.2189999999999999,0.179,-18.783
0.574,0.721,-7.872999999999999
0.812,0.828,-4.768
0.266,0.0363,-25.939
0.695,0.993,-3.114
0.506,0.0377,-27.366
0.736,0.6940000000000001,-5.202000000000001
0.6409999999999999,0.7290000000000001,-5.944
0.6,0.8079999999999999,-4.678999999999999
0.759,0.693,-9.488
0.241,0.0152,-23.109
0.7490000000000001,0.487,-8.232999999999999
0.525,0.302,-7.022
0.5479999999999999,0.302,-14.129
0.585,0.504,-5.557
0.256,0.0685,-21.464
0.508,0.162,-13.277
0.412,0.349,-9.61
0.728,0.556,-12.888
0.7979999999999999,0.6759999999999999,-5.041
0.794,0.762,-3.525
0.508,0.0159,-30.89
0.608,0.882,-3.599
0.47,0.341,-8.337
0.0928,0.0886,-22.297
0.327,0.26,-14.48
0.36,0.0156,-29.77
0.675,0.899,-4.787
0.0705,0.0782,-24.392
0.573,0.69,-4.529
0.441,0.5379999999999999,-10.1
0.764,0.5710000000000001,-9.561
0.706,0.3829999999999999,-11.44
0.348,0.108,-26.546
0.6559999999999999,0.578,-8.97
0.439,0.052,-24.322
0.85,0.8320000000000001,-6.198
0.721,0.716,-7.037000000000001
0.498,0.515,-8.427
0.407,0.0132,-30.891
0.513,0.0213,-22.013
0.649,0.178,-16.382
0.913,0.625,-6.901
0.706,0.3879999999999999,-5.981
0.655,0.321,-11.972
0.618,0.5579999999999999,-8.184
0.263,1.0,-15.307
0.26,0.0313,-26.291
0.564,0.288,-12.918
0.685,0.59,-7.101
0.715,0.8270000000000001,-5.09
0.61,0.21,-14.889
0.769,0.4629999999999999,-7.516
0.644,0.919,-6.289
0.797,0.7909999999999999,-4.198
0.374,0.6559999999999999,-11.757
0.581,0.584,-4.928
0.675,0.873,-6.242000000000001
0.711,0.4589999999999999,-9.35
0.6709999999999999,0.8640000000000001,-4.648
0.5870000000000001,0.5589999999999999,-7.742000000000001
0.226,0.8909999999999999,-5.531000000000001
0.578,0.962,-3.874
0.442,0.0961,-24.556
0.456,0.336,-19.069000000000003
0.7020000000000001,0.794,-5.912999999999999
0.643,0.4639999999999999,-13.646
0.5329999999999999,0.118,-26.369
0.61,0.04,-25.595
0.419,0.978,-3.909
0.5,0.0068,-27.241
0.5579999999999999,0.08,-11.344
0.092,0.011,-26.322
0.265,0.035,-26.502
0.7240000000000001,0.647,-5.642
0.773,0.7090000000000001,-5.496
0.835,0.8540000000000001,-3.325
0.6679999999999999,0.8270000000000001,-5.405
0.177,0.0135,-32.08
0.133,0.0192,-32.007
0.768,0.316,-11.267
0.555,0.596,-10.044
0.78,0.833,-4.862
0.731,0.872,-3.617
0.278,0.0775,-25.094
0.505,0.204,-10.161
0.626,0.0295,-25.734
0.815,0.2789999999999999,-12.62
0.659,0.387,-13.172
0.171,0.962,-3.775
0.0898,0.998,-21.694000000000003
0.555,0.638,-5.555
0.711,0.413,-9.332
0.42,0.43,-7.454
0.3929999999999999,0.327,-10.630999999999998
0.789,0.72,-5.652
0.314,0.3779999999999999,-7.923999999999999
0.151,0.0513,-26.792
0.461,0.755,-3.71
0.2769999999999999,0.3,-11.357
0.579,0.904,-2.729
0.519,0.904,-4.196000000000001
0.6459999999999999,0.91,-7.114
0.55,0.732,-6.88
0.872,0.918,-7.422000000000001
0.266,0.542,-9.279
0.684,0.262,-17.085
0.627,0.345,-17.93
0.413,0.4639999999999999,-5.736000000000001
0.499,0.5920000000000001,-11.79
0.1689999999999999,0.0283,-24.823
0.904,0.75,-2.592
0.504,0.321,-13.807
0.5,0.342,-9.536
0.287,0.0523,-18.847
0.591,0.759,-3.785
0.5720000000000001,0.7559999999999999,-4.128
0.6409999999999999,0.857,-5.725
0.524,0.154,-13.163
0.396,0.177,-10.277
0.644,0.131,-16.801
0.807,0.389,-13.514
0.583,0.171,-12.697
0.2019999999999999,0.8909999999999999,-7.289
0.742,0.474,-11.896
0.6409999999999999,0.525,-10.213
0.7709999999999999,0.907,-3.469
0.78,0.852,-5.456
0.395,0.00505,-34.495
0.484,0.711,-7.675
0.179,0.00588,-34.18
0.547,0.091,-19.388
0.674,0.335,-13.903
0.51,0.528,-14.237
0.408,0.00657,-31.186
0.5870000000000001,0.767,-5.712999999999999
0.467,0.944,-4.202
0.0674,0.0319,-25.053
0.63,0.813,-5.7410000000000005
0.7090000000000001,0.6920000000000001,-7.365
0.3979999999999999,0.92,-3.267
0.473,0.1369999999999999,-16.586
0.763,0.857,-5.534
0.723,0.637,-7.004
0.0714,0.0134,-34.453
0.675,0.479,-9.87
0.3829999999999999,0.272,-9.723
0.688,0.14,-16.986
0.261,0.129,-21.736
0.674,0.428,-9.504
0.504,0.904,-6.863
0.495,0.715,-8.855
0.397,0.0173,-24.128
0.6779999999999999,0.87,-3.132
0.102,0.0733,-24.133000000000003
0.0612,1.0,-17.309
0.69,0.728,-7.729
0.165,0.00509,-34.734
0.456,0.0323,-24.194000000000003
0.635,0.647,-7.894
0.37,0.0908,-22.04
0.655,0.56,-7.97
0.764,0.772,-7.061
0.245,0.524,-8.195
0.628,0.542,-8.561
0.56,0.595,-4.53
0.778,0.8390000000000001,-7.916
0.0782,0.147,-20.082
0.66,0.374,-7.005
0.614,0.474,-10.133
0.392,0.152,-11.494000000000002
0.51,0.0067599999999999,-29.957
0.546,0.00997,-28.266
0.823,0.563,-5.095
0.809,0.57,-10.203
0.276,0.375,-8.222000000000001
0.611,0.8390000000000001,-4.155
0.706,0.3879999999999999,-5.981
0.769,0.433,-8.956
0.524,0.39,-9.302
0.71,0.291,-14.132
0.405,0.94,-3.103
0.436,0.682,-10.598
0.6679999999999999,0.504,-10.225
0.5539999999999999,0.5770000000000001,-8.946
0.654,0.376,-8.695
0.418,0.3829999999999999,-11.782
0.6809999999999999,0.486,-8.481
0.504,0.152,-20.459
0.5820000000000001,0.86,-3.631
0.475,0.105,-18.046
0.593,0.4429999999999999,-17.845
0.746,0.5760000000000001,-4.796
0.865,0.8959999999999999,-4.862
0.523,0.731,-11.8
0.537,0.0837,-25.632
0.728,0.5720000000000001,-10.043
0.427,0.952,-3.383
0.802,0.662,-4.846
0.8320000000000001,0.5489999999999999,-8.259
0.4529999999999999,0.228,-13.907
0.516,0.946,-4.638999999999999
0.237,0.123,-20.321
0.701,0.369,-12.147
0.711,0.738,-6.908
0.655,0.0788,-15.199000000000002
0.238,0.0053,-34.841
0.593,0.5539999999999999,-13.774
0.1009999999999999,0.0168,-29.655
0.6920000000000001,0.0947,-18.27
0.6990000000000001,0.8690000000000001,-10.199
0.583,0.73,-7.027
0.8190000000000001,0.599,-6.778
0.428,0.644,-7.582000000000001
0.797,0.446,-8.015
0.5479999999999999,0.644,-12.17
0.654,0.627,-6.1370000000000005
0.529,0.741,-5.6610000000000005
0.757,0.7909999999999999,-5.731
0.351,0.296,-10.109
0.505,0.599,-4.724
0.847,0.305,-15.937
0.228,0.0016899999999999,-15.878
0.3,0.00625,-23.032
0.838,0.72,-4.135
0.6559999999999999,0.462,-14.072
0.547,0.0174,-25.614
0.696,0.7090000000000001,-7.641
0.675,0.81,-7.638999999999999
0.66,0.5589999999999999,-11.701
0.5329999999999999,0.0707,-17.371
0.674,0.767,-5.049
0.66,0.372,-6.025
0.535,0.7140000000000001,-5.752999999999999
0.691,0.836,-6.933
0.552,0.223,-12.883
0.488,0.7170000000000001,-5.005
0.805,0.912,-8.402999999999999
0.501,0.405,-5.678999999999999
0.436,0.211,-13.737
0.7040000000000001,0.899,-5.61
0.551,0.588,-9.291
0.241,0.00687,-26.434
0.2319999999999999,0.541,-32.656
0.648,0.564,-10.269
0.8109999999999999,0.481,-7.587000000000001
0.408,0.136,-17.702
0.513,0.396,-13.061
0.857,0.7290000000000001,-7.213999999999999
0.67,0.365,-10.158
0.64,0.7959999999999999,-5.141
0.518,0.51,-8.057
0.555,0.00716,-32.498000000000005
0.708,0.7170000000000001,-9.243
0.545,0.485,-9.941
0.174,1.0,-14.364
0.3229999999999999,0.21,-12.312
0.213,0.184,-21.471
0.544,0.8420000000000001,-4.634
0.609,0.726,-4.346
0.5660000000000001,0.898,-3.659
0.7509999999999999,0.955,-5.074
0.792,0.82,-3.58
0.659,0.513,-7.186
0.5539999999999999,0.5539999999999999,-5.406000000000001
0.721,0.735,-11.849
0.384,0.846,-5.591
0.527,0.0968,-29.574
0.581,0.1969999999999999,-7.697
0.423,0.451,-9.705
0.511,0.517,-9.653
0.2189999999999999,0.0442,-18.051
0.62,0.272,-12.989
0.728,0.685,-5.096
0.556,0.345,-11.175999999999998
0.743,0.8690000000000001,-3.591
0.703,0.736,-5.709
0.78,0.6679999999999999,-11.197
0.348,0.635,-6.836
0.145,0.0403,-28.71
0.238,0.0053,-34.841
0.366,0.124,-22.433000000000003
0.726,0.188,-15.896
0.722,0.31,-13.919
0.354,0.123,-19.629
0.555,0.505,-7.334
0.617,0.728,-7.932
0.192,0.0333,-19.95
0.6859999999999999,0.57,-10.274
0.85,0.536,-5.1610000000000005
0.594,0.726,-7.136
0.784,0.802,-3.673
0.812,0.685,-8.241
0.494,0.933,-5.977
0.273,0.162,-22.109
0.737,0.804,-4.914
0.705,0.616,-4.88
0.477,0.784,-3.5980000000000003
0.565,0.377,-17.469
0.75,0.598,-8.596
0.187,0.0306,-27.399
0.7829999999999999,0.477,-8.859
0.5760000000000001,0.579,-9.628
0.672,0.672,-11.424
0.63,0.53,-7.258999999999999
0.672,0.918,-1.455
0.414,0.857,-4.078
0.4639999999999999,0.166,-19.261
0.315,0.107,-21.688
0.65,0.0806,-17.673
0.432,0.85,-4.417
0.6679999999999999,0.965,-2.293
0.188,0.0249,-27.196
0.146,0.0436,-28.951
0.151,0.0689,-22.007
0.209,0.0372,-28.552
0.354,0.0423,-27.243
0.613,0.82,-4.722
0.6609999999999999,0.601,-5.022
0.647,0.8220000000000001,-4.662
0.522,0.322,-9.703
0.893,0.823,-3.708
0.43,0.503,-7.713999999999999
0.521,0.382,-6.992000000000001
0.8270000000000001,0.5760000000000001,-7.774
0.546,0.845,-3.91
0.509,0.0235,-28.997
0.296,0.432,-8.677
0.4629999999999999,0.368,-11.546
0.753,0.758,-7.845
0.4679999999999999,0.903,-5.026
0.639,0.784,-4.905
0.865,0.607,-8.573
0.421,0.407,-7.445
0.496,0.625,-9.893
0.477,0.14,-13.396
0.677,0.76,-7.659
0.73,0.639,-11.025
0.525,0.797,-6.939
0.588,0.852,-6.356
0.498,0.573,-6.757000000000001
0.607,0.828,-5.553999999999999
0.63,0.633,-7.087999999999999
0.322,0.00937,-32.084
0.32,0.0227,-26.848000000000003
0.563,0.64,-8.946
0.726,0.949,-3.4160000000000004
0.737,0.682,-6.613
0.293,0.431,-7.916
0.879,0.748,-6.489
0.491,0.853,-5.419
0.5539999999999999,0.407,-6.354
0.42,0.672,-7.902
0.8390000000000001,0.497,-6.087999999999999
0.732,0.782,-6.641
0.0754,0.102,-24.6
0.691,0.696,-7.342
0.631,0.00579,-20.984
0.0726,0.135,-26.617
0.23,0.0145,-30.535
0.5489999999999999,0.7,-7.13
0.7340000000000001,0.855,-4.578
0.4629999999999999,0.00485,-24.489
0.706,0.526,-7.211
0.897,0.892,-7.434
0.544,0.5,-8.253
0.599,0.0985,-18.072
0.866,0.861,-3.34
0.283,0.221,-15.344
0.409,0.0462,-21.039
0.521,0.15,-11.852
0.765,0.6659999999999999,-6.138
0.5720000000000001,0.654,-7.027
0.691,0.773,-9.226
0.2019999999999999,0.579,-19.06
0.5670000000000001,0.913,-4.263999999999999
0.635,0.455,-8.071
0.7759999999999999,0.763,-8.124
0.674,0.767,-5.049
0.767,0.481,-8.52
0.546,0.503,-9.421
0.593,0.115,-18.709
0.586,0.855,-3.942
0.436,0.157,-17.516
0.765,0.541,-10.203
0.309,0.0416,-29.916
0.923,0.591,-4.7410000000000005
0.575,0.0368,-24.991
0.3279999999999999,0.0285,-31.112
0.59,0.552,-8.422
0.074,0.0225,-32.115
0.633,0.222,-10.380999999999998
0.639,0.727,-8.96
0.695,0.8759999999999999,-4.262
0.6940000000000001,0.815,-4.328
0.608,0.885,-4.296
0.5760000000000001,0.498,-10.707
0.7120000000000001,0.8909999999999999,-2.76
0.1969999999999999,0.0128,-30.254
0.422,0.0221,-33.99
0.42,0.7979999999999999,-5.85
0.5489999999999999,0.132,-11.807
0.165,0.00509,-34.734
0.8740000000000001,0.4429999999999999,-9.628
0.176,0.0244,-32.609
0.648,0.8640000000000001,-4.136
0.367,0.0679,-26.149
0.5820000000000001,0.6890000000000001,-12.203
0.0708,0.0693,-19.053
0.212,0.155,-24.005
0.134,0.158,-21.915
0.823,0.765,-1.695
0.24,0.0355,-30.918000000000003
0.5479999999999999,0.805,-5.732
0.325,0.5660000000000001,-8.765
0.706,0.545,-11.244000000000002
0.313,0.185,-17.131
0.4679999999999999,0.0314,-24.612
0.495,0.929,-9.373
0.596,0.01,-23.728
0.483,0.0257,-31.178
0.579,0.492,-16.016
0.884,0.7559999999999999,-6.831
0.525,0.181,-12.198
0.6709999999999999,0.97,-1.071
0.648,0.6409999999999999,-5.521
0.501,0.929,-2.669
0.51,0.324,-8.493
0.763,0.7859999999999999,-6.472
0.635,0.026,-22.868
0.498,0.685,-11.795
0.753,0.792,-5.428
0.282,0.8740000000000001,-7.882000000000001
0.158,0.17,-20.166
0.691,0.6609999999999999,-3.263
0.742,0.3339999999999999,-9.704
0.68,0.638,-9.434
0.598,0.79,-4.49
0.32,0.00892,-29.206
0.552,0.235,-17.113
0.184,0.0143,-31.729
0.371,0.3879999999999999,-6.665
0.74,0.488,-7.664
0.206,0.999,-17.515
0.631,0.0521,-29.462
0.6609999999999999,0.527,-10.478
0.5329999999999999,0.942,-6.067
0.299,0.11,-21.916
0.4679999999999999,0.743,-10.845999999999998
0.527,0.283,-11.962
0.256,0.111,-23.05
0.73,0.6940000000000001,-4.47
0.557,0.74,-10.999
0.726,0.563,-11.981
0.3,0.88,-4.573
0.35,0.828,-5.372999999999999
0.547,0.79,-6.612
0.7140000000000001,0.83,-7.037000000000001
0.395,0.605,-11.924
0.471,0.0344,-31.074
0.635,0.4479999999999999,-10.782
0.83,0.382,-11.231
0.748,0.741,-6.874
0.595,0.599,-9.652
0.43,0.503,-7.713999999999999
0.565,0.307,-14.27
0.794,0.867,-5.367999999999999
0.7829999999999999,0.586,-8.068
0.8540000000000001,0.7659999999999999,-4.697
0.131,0.05,-28.976
0.899,0.352,-12.117
0.546,0.945,-4.399
0.374,0.268,-10.648
0.541,0.677,-10.764
0.237,0.0082,-30.464
0.145,0.184,-23.674
0.501,0.1669999999999999,-14.061
0.607,0.8290000000000001,-4.074
0.555,0.266,-14.853
0.541,0.392,-10.635
0.466,0.389,-12.825
0.266,0.831,-9.07
0.6709999999999999,0.51,-11.329
0.5660000000000001,0.261,-8.801
0.38,0.74,-6.456
0.731,0.573,-10.059
0.8009999999999999,0.402,-7.866
0.8859999999999999,0.78,-7.626
0.1169999999999999,0.0007599999999999,-15.828
0.392,0.574,-9.195
0.665,0.61,-7.655
0.5710000000000001,0.1889999999999999,-14.284
0.5770000000000001,0.222,-10.568
0.879,0.564,-7.682
0.647,0.813,-5.086
0.5429999999999999,0.79,-5.932
0.722,0.833,-3.915
0.32,0.242,-9.498
0.439,0.452,-9.522
0.636,0.264,-14.567
0.337,0.455,-11.213
0.534,0.476,-9.18
0.0938,0.111,-25.021
0.648,0.708,-7.101
0.364,0.0726,-21.326
0.186,0.355,-9.375
